codeAiot,id_icpe,raisonSociale,libelle_complet,numeroSiret,adresse1,adresse2,adresse3,codePostal,codeInsee,commune,nom_commune,epci_siren,epci_nom,longitude,latitude,regimeVigueur,statutSeveso,prioriteNationale,ied,url,audit_class,audit_group,forward_distance_m,forward_score,forward_type,forward_label,forward_citycode,forward_lat,forward_lon,forward_error,reverse_citycode,reverse_label,pip_in_commune,sentinel_flags,stored_in_reserve,geocoded_in_reserve,stored_reserve_distance_m,geocoded_reserve_distance_m,reserve_ambiguous,reserve_boundary_proximity
0053321024,53321024,SCE CHATEAU HAUT BERGERON,SCE CHATEAU HAUT BERGERON,33980734900016,CHATEAU HAUT BERGERON,LD HAIRE,,33210,33337,Preignac,Preignac,200069581,CC Convergence Garonne,-0.317133,44.571267,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321024,address_imprecise,grand,508.825971,0.942111,locality,Château Haut Bergeron 33210 Preignac,33337,44.567193,-0.320058,,33337,292 Route du Bouyreou 33210 Preignac,TRUE,,none,none,6096664.713418,6096743.112214,FALSE,FALSE
0005200839,5200839,ZAFFIGNANI ADO,ZAFFIGNANI ADO,,LES MASSIOTS,,,33190,33221,Lamothe-Landerron,Lamothe-Landerron,200044394,CC du Réolais en Sud Gironde,0.056083,44.559461,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200839,severe,grand,560.235605,0.941013,street,Les Massiots 33190 Lamothe-Landerron,33221,44.562433,0.050373,,33221,1639 route de bordeaux 33190 Lamothe-Landerron,TRUE,,none,none,6062261.288485,6062916.013612,FALSE,FALSE
0003101099,3101099,UNIKALO PEINTURES D AQUITAINE,UNIKALO PEINTURES D AQUITAINE,47320192900071,Chemin du Courneau,"10, Avenue de Guitayne",,33610,33090,Canéjan,Canéjan,243301165,CC Jalle-Eau-Bourde,-0.675711,44.761076,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101099,severe,grand,1341.519264,0.798842,street,Chemin Courneau 33610 Canéjan,33090,44.767388,-0.66123,,33090,16 Avenue de Guitayne 33610 Canéjan,TRUE,,none,none,6137977.731231,6136950.248845,FALSE,FALSE
0005209169,5209169,CSI,CSI,51349779200020,4 CHEMIN DES ARRESTIEUX,ZI AUGUSTE III,,33610,33122,CESTAS,Cestas,243301165,CC Jalle-Eau-Bourde,-0.725456,44.760739,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209169,ok,,1.075804,0.959968,housenumber,4 Chemin des Arrestieux 33610 Cestas,33122,44.760748,-0.725451,,33122,4 Chemin des Arrestieux 33610 Cestas,TRUE,,none,none,6142487.832029,6142487.789603,FALSE,FALSE
0005213446,5213446,BOUYX,BOUYX,38464673300012,CHATEAU D'ARRICAUD,,,33720,33225,Landiras,Landiras,200069581,CC Convergence Garonne,-0.450066,44.56994,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213446,address_unresolvable_isolated,grand,3990.830051,0.350882,street,Chemin du Château d’Eau 33720 Landiras,33225,44.581243,-0.402245,,,,TRUE,duplicate_coords,none,none,6108686.200068,6104857.431304,FALSE,FALSE
0005211511,5211511,CARREFOUR SUPPLY CHAIN,CARREFOUR SUPPLY CHAIN,67205008502051,ZA du Pot au Pin II - Lot 4 - Bât F et G,Chemin de Cruque-Pignon,,33610,33122,Cestas,Cestas,243301165,CC Jalle-Eau-Bourde,-0.750055,44.712473,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211511,severe,grand,746.729168,0.954611,street,Chemin de Cruque Pignon 33610 Cestas,33122,44.719172,-0.749393,,,,TRUE,,none,none,6142515.582831,6142762.059617,FALSE,FALSE
0005212532,5212532,MONSIEUR JEAN DUBOIS,MONSIEUR JEAN DUBOIS,33227013100011,RUE DU PONT NEUF,,,33520,33075,Bruges,Bruges,243300316,Bordeaux Métropole,-0.598348,44.885062,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212532,severe,grand,952.905832,0.95235,street,Rue du Pont Neuf 33520 Bruges,33075,44.891384,-0.590182,,33075,8 Chemin de Bacchus 33520 Bruges,TRUE,duplicate_coords,none,none,6136642.115488,6136191.404163,FALSE,FALSE
0005209494,5209494,ATELIERS BIGATA,ATELIERS BIGATA — Eysines — 10 rue Jean-Baptiste Perrin,46020040500021,10 rue Jean-Baptiste Perrin,,,33320,33162,Eysines,Eysines,243300316,Bordeaux Métropole,-0.656836,44.868017,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209494,minor,petit,40.534948,0.962627,housenumber,10 Rue Jean-Baptiste Perrin 33320 Eysines,33162,44.868187,-0.656381,,33162,10 Rue Jean-Baptiste Perrin 33320 Eysines,TRUE,,none,none,6141171.812634,6141138.278374,FALSE,FALSE
0003103618,3103618,MICK@AUTO,MICK@AUTO,50925741900016,86 Avenue du Général de Gaulle,,,33190,33187,Gironde-sur-Dropt,Gironde-sur-Dropt,200044394,CC du Réolais en Sud Gironde,-0.089742,44.587711,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103618,suspicious,petit,392.690192,0.960045,housenumber,86 Avenue du Général de Gaulle 33190 Gironde-sur-Dropt,33187,44.584791,-0.086953,,33187,419 Rue Pierre Gemin 33190 Gironde-sur-Dropt,TRUE,,none,none,6076783.65136,6076395.982077,FALSE,FALSE
0005207979,5207979,SUD OUEST AUTOMOBILE 33,SUD OUEST AUTOMOBILE 33,34300321600011,20 Rue Baudin,,,33110,33069,Le Bouscat,Le Bouscat,243300316,Bordeaux Métropole,-0.587522,44.862466,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207979,minor,petit,29.66491,0.967864,housenumber,20 Rue Baudin 33110 Le Bouscat,33069,44.86241,-0.587154,,33069,20 Rue Baudin 33110 Le Bouscat,TRUE,,none,none,6134619.309499,6134583.308085,FALSE,FALSE
0005212740,5212740,REGIE DE L'EAU BORDEAUX METROPOLE,REGIE DE L'EAU BORDEAUX METROPOLE — Eysines — Lieu-dit Cantinolle,89513467400020,Lieu-dit Cantinolle,Avenue du Médoc,,33320,33162,Eysines,Eysines,243300316,Bordeaux Métropole,-0.667346,44.894836,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212740,suspicious,petit,359.165126,0.452228,street,Allée de Cantinolle 33320 Eysines,33162,44.89311,-0.663492,,33162,345 Avenue du Médoc 33320 Eysines,TRUE,,none,none,6143359.510341,6142929.988939,FALSE,FALSE
0100038621,100038621,ECOBENNE,ECOBENNE — ST MEDARD EN JALLES,50969861900012,123 avenue de Capeyron, -- ,,33160,33449,ST MEDARD EN JALLES,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,-0.706586,44.864996,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100038621,ok,,21.433432,0.966661,housenumber,123 Avenue de Capeyron 33160 Saint-Médard-en-Jalles,33449,44.865063,-0.706841,,33449,123 Avenue de Capeyron 33160 Saint-Médard-en-Jalles,TRUE,,none,none,6145554.837737,6145581.096123,FALSE,FALSE
0005201138,5201138,POIVERT MICHEL,POIVERT MICHEL,,,,,33820,33374,Saint-Aubin-de-Blaye,Saint-Aubin-de-Blaye,243300811,CC de l'Estuaire,-0.559179,45.26619,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201138,address_imprecise,grand,5584.91745,0.6,locality,"[OPENCAGE] 33820 Saint-Ciers-sur-Gironde, France",,45.273268,-0.629834,,33374,885 Avenue de la Liberte 33820 Saint-Aubin-de-Blaye,TRUE,,none,none,6150680.416812,6157406.318242,FALSE,FALSE
0005211886,5211886,SC CHATEAU GABELOT,SC CHATEAU GABELOT,39382862900013,AU BOURG,,,33760,33215,Ladaux,Ladaux,200069599,CC Rurales de l'Entre-Deux-Mers,-0.24728,44.702064,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211886,address_imprecise,grand,389.901184,0.527058,locality,Le Bourg 33760 Ladaux,33215,44.699903,-0.243395,,33215,3 Chemin du Hourc 33760 Ladaux,TRUE,duplicate_coords,none,none,6096347.364868,6095895.291589,FALSE,FALSE
0005200256,5200256,EPG,EPG — Ambès — La Gragnodère,38016697500025,La Gragnodère,CD N° 10,,33810,33004,Ambès,Ambès,243300316,Bordeaux Métropole,-0.54717,44.995943,Autorisation,Seveso seuil haut,true,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200256,address_imprecise,grand,5236.691978,0.4,municipality,"[OPENCAGE] Gare, 33810 Ambès, France",,45.029316,-0.594173,,,,TRUE,,none,none,6137104.518545,6142907.456089,FALSE,FALSE
0003107065,3107065,A.B.H.,A.B.H.,40440719900011,8 Chemin de Monfaucon,,,33127,33273,Martignas-sur-Jalle,Martignas-sur-Jalle,243300316,Bordeaux Métropole,-0.757289,44.84996,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107065,suspicious,petit,339.88427,0.954914,housenumber,8 Chemin de Monfaucon 33127 Martignas-sur-Jalle,33273,44.85291,-0.75616,,33273,2 Allée Daniel Bégu 33127 Martignas-sur-Jalle,TRUE,,none,none,6149475.146664,6149507.803301,FALSE,FALSE
0005206154,5206154,CTMA (fusion avec CTMV),CTMA (fusion avec CTMV),,La Forêt,,,33570,33261,Lussac,Lussac,200035533,CC du Grand Saint Emilionnais,-0.102714,44.9961,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206154,address_unresolvable_commune_ok,petit,463.781237,0.310018,street,Lieu Dit la Petite Foret 33570 Lussac,33261,44.99539,-0.096902,,33261,3 Lieu Dit les Drouillards 33570 Lussac,TRUE,,none,none,6096861.924292,6096303.526436,FALSE,FALSE
0005213778,5213778,EARL VIGNOBLES PINAUD,EARL VIGNOBLES PINAUD,40414922100016,LIEU DIT MICHEL DE VERT,CHATEAU VIEUX BUSQUET,,33570,33261,Lussac,Lussac,200035533,CC du Grand Saint Emilionnais,-0.091386,44.967807,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213778,very_severe,grand,2513.505585,0.947786,street,Lieu Dit Michel de Vert 33570 Lussac,33261,44.983429,-0.114481,,33261,261 Jamard-ouest 33570 Lussac,TRUE,duplicate_coords,none,none,6094524.406072,6097337.705552,FALSE,FALSE
0005206552,5206552,FRAGRANCES  A & H,FRAGRANCES  A & H,47320051700026,11 avenue de la Madeleine,,,33170,33192,Gradignan,Gradignan,243300316,Bordeaux Métropole,-0.638066,44.77518,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206552,suspicious,petit,122.665696,0.84958,street,Avenue de la Madeleine 33170 Gradignan,33192,44.775546,-0.6366,,33192,10 Avenue de la Madeleine 33170 Gradignan,TRUE,,none,none,6135201.477875,6135084.987055,FALSE,FALSE
0005211604,5211604,DOMOFRANCE,DOMOFRANCE — Lormont,45650053701560,Rue Louis Beydts,,,33310,33249,Lormont,Lormont,243300316,Bordeaux Métropole,-0.525284,44.880954,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211604,suspicious,petit,240.519699,0.96451,street,Rue Louis Beydts 33310 Lormont,33249,44.882627,-0.523349,,33249,5 Place Paulin de Nole 33310 Lormont,TRUE,,none,none,6129818.910567,6129720.316449,FALSE,FALSE
0005213957,5213957,GAEC LARDIERE ET FILLE,GAEC LARDIERE ET FILLE,41537042800013,4 LIEU DIT LA MARTELLERIE,,,33820,33456,Saint-Palais,Saint-Palais,243300811,CC de l'Estuaire,-0.575714,45.309837,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213957,suspicious,petit,185.263607,0.944789,housenumber,4 Lieu Dit la Martellerie 33820 Saint-Palais,33456,45.308316,-0.574747,,33456,7 Lieu Dit la Martellerie 33820 Saint-Palais,TRUE,,none,none,6154198.362586,6154040.388061,FALSE,FALSE
0005209270,5209270,FRANCE 3 AQUITAINE,FRANCE 3 AQUITAINE,32718171500415,136 rue Ernerst Renan,,,33000,33063,Bordeaux,Bordeaux,243300316,Bordeaux Métropole,-0.571086,44.852911,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209270,severe,grand,1665.849099,0.851741,housenumber,136 Rue Ernest Renan 33000 Bordeaux,33063,44.85155,-0.592131,,33063,4 Rue Minvielle 33000 Bordeaux,TRUE,duplicate_coords,none,none,6132686.907575,6134535.882622,FALSE,FALSE
0003104582,3104582,BEAUTOUR,BEAUTOUR,50264597100024,Chemin de la Rousse,,Parcelle C N° 172,33240,33366,Saint-André-de-Cubzac,Saint-André-de-Cubzac,243301223,CC du Grand Cubzaguais,-0.429074,44.996673,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104582,very_severe,grand,2147.426104,0.966125,street,Chemin de la Rousse 33240 Saint-André-de-Cubzac,33366,44.989302,-0.403833,,33366,495 Allee du Pont de Lozes 33240 Saint-André-de-Cubzac,TRUE,duplicate_coords,none,none,6126430.302071,6123802.251381,FALSE,FALSE
0003101274,3101274,TRANSPORTS COMBRONDE,TRANSPORTS COMBRONDE,41026265300141,ZAP d'Anglumeau - impasse Roudet,,,33450,33207,Izon,Izon,200070092,CA du Libournais,-0.35269,44.908253,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101274,severe,grand,523.290936,0.480116,street,Route d'Anglumeau 33450 Izon,33207,44.911767,-0.34827,,33207,1 Zone d’Activite d’Anglumeau 33450 Izon,TRUE,,none,none,6115422.522822,6115184.239893,FALSE,FALSE
0005208121,5208121,LES VIGNERONS DE TUTIAC,LES VIGNERONS DE TUTIAC — Val-de-Livenne,39259892600013,LA CAFOURCHE,,,33860,33380,Val-de-Livenne,Val-de-Livenne,243300811,CC de l'Estuaire,-0.518154,45.270003,Autorisation,Seveso seuil bas,true,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208121,address_unresolvable_commune_ok,petit,198.302087,0.354816,locality,La Cafourche - Marcillac (Marcillac) 33860 Val-de-Livenne,33380,45.269101,-0.515968,,33380,491 Rue Simone Veil 33860 Val-de-Livenne,TRUE,,none,none,6147143.406433,6146903.776324,FALSE,FALSE
0005212393,5212393,CHATEAU ROUSTIT,CHATEAU ROUSTIT,38866024300014,LD ROUSTIT,,,33410,33392,Sainte-Croix-du-Mont,Sainte-Croix-du-Mont,200069581,CC Convergence Garonne,-0.272465,44.59872,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212393,severe,grand,1306.930304,0.634845,street,Roustit 33410 Sainte-Croix-du-Mont,33392,44.594453,-0.257085,,33392,382 Lieu Dit Chaigne 33410 Sainte-Croix-du-Mont,TRUE,duplicate_coords,none,none,6093871.013104,6092278.174917,FALSE,FALSE
0005209650,5209650,CHAGNEAU Jean-François,CHAGNEAU Jean-François,,127 Routede Coudreau,,,33910,33393,Saint-Denis-de-Pile,Saint-Denis-de-Pile,200070092,CA du Libournais,-0.179427,44.967603,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209650,ok,,9.976078,0.835655,housenumber,127 Route de Coudreau 33910 Saint-Denis-de-Pile,33393,44.967514,-0.179443,,33393,127 Route de Coudreau 33910 Saint-Denis-de-Pile,TRUE,,none,none,6102478.176791,6102475.49913,FALSE,FALSE
0005212208,5212208,SCEA DES VIGNOBLES JEAN PIERRE RIBEREAU,SCEA DES VIGNOBLES JEAN PIERRE RIBEREAU,41369443100011,56 AV DES BERGERES,,,33750,33079,Cadarsac,Cadarsac,200070092,CA du Libournais,-0.282999,44.860008,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212208,suspicious,petit,192.339437,0.702328,housenumber,56 Avenue des Bergères 33750 Cadarsac,33079,44.859884,-0.285433,,33079,39ter Avenue des Bergères 33750 Cadarsac,TRUE,,none,none,6106877.384241,6107092.237013,FALSE,FALSE
0100296508,100296508,AQUALAND,AQUALAND,32459270800097,145 ROUTE DES LACS,,,33470,33199,GUJAN-MESTRAS,Gujan-Mestras,243300563,CA Bassin d'Arcachon Sud (COBAS),-1.071295,44.61784,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100296508,very_severe,grand,2842.231211,0.760413,street,route des lacs 33470 Gujan-Mestras,33199,44.618552,-1.107191,,33199,1 Allée le Nôtre 33470 Gujan-Mestras,TRUE,,none,none,6167486.595201,6170797.347519,FALSE,FALSE
0053326476,53326476,SOC CIVILE GRANDS CRUS REUNIS,SOC CIVILE GRANDS CRUS REUNIS — Avensan,78195131400025,Château de Villegeorge,17 CHE DE VILLEGEORGES,,33480,33022,Avensan,Avensan,243301389,CC Médullienne,-0.735976,45.035929,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326476,suspicious,petit,387.711699,0.549217,street,Chemin de Villegeorges 33480 Avensan,33022,45.033688,-0.739756,,33022,17 Chemin de Villegeorges 33480 Avensan,TRUE,,none,none,6156083.038063,6156323.191866,FALSE,FALSE
0005201056,5201056,EXXELIA SAS (ex.TEMEX),EXXELIA SAS (ex.TEMEX),44434476600084,Voie Romaine,Parc Industriel Bersol 1,,33600,33318,Pessac,Pessac,243300316,Bordeaux Métropole,-0.639204,44.78083,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201056,minor,petit,38.842815,0.964052,street,Voie Romaine 33600 Pessac,33318,44.780897,-0.638721,,33318,10 Voie Romaine 33600 Pessac,TRUE,,none,none,6135564.326455,6135523.487986,FALSE,FALSE
0100046800,100046800,LIDIS,LIDIS,31592089200074,14 PARC ECONOMIQUE PAYSAGER DU BOS PLAN,,,33750,33049,BEYCHAC-ET-CAILLAU,Beychac-et-Caillau,243301249,CC Les Rives de la Laurence,-0.36072,44.882499,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100046800,address_imprecise,grand,143.148853,0.8,locality,"[OPENCAGE] 33750 Beychac-et-Caillau, France",,44.883236,-0.35923,,33049,14 Route du Fileur 33750 Beychac-et-Caillau,TRUE,,none,none,6114961.10345,6114860.017648,FALSE,FALSE
0005212600,5212600,AQUITAINE SPECIALITES,AQUITAINE SPECIALITES — Saint-Loubès,39070339500025,10 rue des bruyères,ZI couvertaire,,33450,33433,Saint-Loubès,Saint-Loubès,243301249,CC Les Rives de la Laurence,-0.447182,44.918401,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212600,suspicious,petit,114.353497,0.958299,housenumber,10 Rue des Bruyéres 33450 Saint-Loubès,33433,44.919087,-0.448264,,33433,23 Rue des Bruyéres 33450 Saint-Loubès,TRUE,,none,none,6124458.385403,6124588.167753,FALSE,FALSE
0005209661,5209661,CANAUDIS SAS,CANAUDIS SAS,44880254600029,Le Basta,,,33680,33214,Lacanau,Lacanau,200070720,CC Médoc Atlantique,-1.053764,44.986804,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209661,severe,grand,1123.757414,0.946305,street,Le Basta 33680 Lacanau,33214,44.976766,-1.055421,,,,TRUE,,none,none,6182726.576752,6182418.065213,FALSE,FALSE
0003107237,3107237,OUVEO AQUITAINE,OUVEO AQUITAINE,40944808100029,1 ZA de Laveau,,,33230,33447,Saint-Médard-de-Guizières,Saint-Médard-de-Guizières,200070092,CA du Libournais,-0.065102,45.013803,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107237,address_unresolvable_commune_ok,petit,0.471747,0.394864,housenumber,1 Zone d’Activite de Laveau 33230 Saint-Médard-de-Guizières,33447,45.013807,-0.0651,,33447,3 Zone d’Activite de Laveau 33230 Saint-Médard-de-Guizières,TRUE,,none,none,6094284.442467,6094284.44758,FALSE,FALSE
0005211747,5211747,GONCALVES Antonio,GONCALVES Antonio,,"104, Avenue Maréchal LECLERC",,,33450,33207,Izon,Izon,200070092,CA du Libournais,-0.349953,44.920402,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211747,very_severe,grand,2001.429329,0.741765,street,Avenue du Maréchal Leclerc 33450 Izon,33207,44.918938,-0.375288,,33207,44 Rue de Carreau 33450 Izon,TRUE,duplicate_coords,none,none,6115735.71277,6117964.402434,FALSE,FALSE
0005207609,5207609,CHARCUTERIE BORDELAISE,CHARCUTERIE BORDELAISE — Bègles,43391272200017,,14-18 rue Solférino,,33130,33039,Bègles,Bègles,243300316,Bordeaux Métropole,-0.54425,44.80816,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207609,severe,grand,1255.295168,0.658058,street,Rue Solférino 33130 Bègles,33039,44.819083,-0.54023,,33039,65 Rue Calixte Camelle 33130 Bègles,TRUE,duplicate_coords,none,none,6128190.845536,6128328.135057,FALSE,FALSE
0003106664,3106664,PLEXICOM,PLEXICOM,53050834000011,ZA LES TABERNOTTES,,,33370,33554,Yvrac,Yvrac,243301249,CC Les Rives de la Laurence,-0.464699,44.877148,Non ICPE,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106664,severe,grand,723.469342,0.608274,street,ZI des Tabernottes 33370 Yvrac,33554,44.870739,-0.466281,,33554,23 Chemin de la Cure 33370 Yvrac,TRUE,duplicate_coords,none,none,6124145.097476,6123993.244484,FALSE,FALSE
0053321104,53321104,SCEA DES VIGNOBLES HERMOUET,SCEA DES VIGNOBLES HERMOUET,33413919300018,LIEU DIT TESSENDEY,,,33141,33364,Saillans,Saillans,243301397,CC du Fronsadais,-0.280867,44.956194,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321104,ok,,18.808747,0.935983,street,Lieu Dit Tessendey 33141 Saillans,33364,44.956361,-0.280905,,33364,Lieu Dit Tessendey 33141 Saillans,TRUE,,none,none,6111131.974405,6111143.14345,FALSE,FALSE
0005200748,5200748,PERIER,PERIER,,,,,33370,33165,Fargues-Saint-Hilaire,Fargues-Saint-Hilaire,243301355,CC les Coteaux Bordelais,-0.433891,44.826692,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200748,address_imprecise,grand,897.589012,0.7,locality,"[OPENCAGE] 33370 Fargues-Saint-Hilaire, France",,44.823023,-0.444028,,33165,3 Avenue de Meynard 33370 Fargues-Saint-Hilaire,TRUE,,none,none,6119024.065946,6119775.022282,FALSE,FALSE
0005211765,5211765,R.A.L. DIAGNOSTICS,R.A.L. DIAGNOSTICS,44926140300041,ALL SITE MONTESQUIEU,BORDEAUX TECHNOPOLIS,,33650,33274,MARTILLAC,Martillac,243301264,CC de Montesquieu,-0.557406,44.715643,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211765,suspicious,petit,499.712515,0.571988,street,Avenue du Site Montesquieu 33650 Martillac,33274,44.714782,-0.551199,,33274,100a Avenue du Site Montesquieu 33650 Martillac,TRUE,duplicate_coords,none,none,6125134.614001,6124530.810246,FALSE,FALSE
0003103559,3103559,MONSIEUR NICOLAS PONS,MONSIEUR NICOLAS PONS,49394385600010,DOMAINE DE SENTOUT,,,33360,33245,Lignan-de-Bordeaux,Lignan-de-Bordeaux,243301439,CC des Portes de l'Entre-Deux-Mers,-0.427008,44.795869,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103559,severe,grand,1976.5106,0.9,housenumber,"[OPENCAGE] Domaine de Sentout, 43 Route de la Lande, 33360 Lignan-de-Bordeaux, France",,44.778414,-0.431744,,33245,60 Route de l’Entre 2 Mers 33360 Lignan-de-Bordeaux,TRUE,,none,none,6116979.275439,6116605.273569,FALSE,FALSE
0053326685,53326685,SOCIETE DU CHATEAU LAFITE MONTEIL,SOCIETE DU CHATEAU LAFITE MONTEIL,53851576800017,"50, Avenue Louis Venot",,,33370,33496,Salleb?uf,Sallebœuf,243301355,CC les Coteaux Bordelais,-0.383632,44.857399,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326685,suspicious,petit,183.73667,0.811085,street,Avenue Louis Venot 33370 Sallebœuf,33496,44.857672,-0.385931,,33496,55 Avenue Louis Venot 33370 Sallebœuf,TRUE,,none,none,6115880.295128,6116101.399763,FALSE,FALSE
0005200274,5200274,ESSO - Arcachon (Pins1),ESSO — Arcachon (Pins1),,,,,33120,33009,Arcachon,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),-1.167748,44.659625,Autorisation,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200274,address_imprecise,grand,915.521374,0.7,municipality,"[OPENCAGE] 33120 Arcachon, France",,44.651928,-1.171858,,33009,41 Avenue Gambetta 33120 Arcachon,TRUE,duplicate_coords,none,none,6178196.828498,6178222.379849,FALSE,FALSE
0005205639,5205639,BAIGTS Christian,BAIGTS Christian,37906709300029,7 rue Vincent Gonzalès,,,33130,33039,Bègles,Bègles,243300316,Bordeaux Métropole,-0.566369,44.797618,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205639,ok,,23.229612,0.969233,housenumber,7 Rue Vincent Gonzales 33130 Bègles,33039,44.797558,-0.566651,,33039,5bis Rue Vincent Gonzales 33130 Bègles,TRUE,,none,none,6129715.589319,6129738.453587,FALSE,FALSE
0005200554,5200554,EKEM (KEYOR),EKEM (KEYOR),45420155900019,"22, rue d'Artagnan",,,33100,33167,Bordeaux,Floirac,243300316,Bordeaux Métropole,-0.544595,44.835889,Enregistrement,Non Seveso,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200554,suspicious,petit,292.867707,0.9,street,"[OPENCAGE] Rue d'Artagnan, 33100 Bordeaux, France",,44.833582,-0.546388,,33167,7A Rue Florence Arthaud 33270 Floirac,TRUE,,none,none,6129497.779886,6129554.461569,FALSE,FALSE
0003105557,3105557,DOMAINE DE LAGUNAN,DOMAINE DE LAGUNAN,40504583200012,route de PAUILLAC,,,33990,33203,Hourtin,Hourtin,200070720,CC Médoc Atlantique,-1.012882,45.187441,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105557,very_severe,grand,4585.03742,0.944984,street,Route de Pauillac 33990 Hourtin,33203,45.191177,-0.954615,,,,TRUE,duplicate_coords,none,none,6188206.997905,6183083.708604,FALSE,FALSE
0053323851,53323851,CHATEAU BRANAS GRAND POUJEAUX,CHATEAU BRANAS GRAND POUJEAUX,44268690300026,Château Branas Grand Poujeaux,"23, Chemin de la Roze",,33480,33297,Moulis-en-Médoc,Moulis-en-Médoc,243301389,CC Médullienne,-0.742068,45.07645,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053323851,very_severe,grand,2055.068802,0.454599,street,grand poujeaux 33480 Moulis-en-Médoc,33297,45.058528,-0.748459,,33297,23 Chemin de la Raze 33480 Moulis-en-Médoc,TRUE,,none,none,6158501.397813,6158256.658549,FALSE,FALSE
0005207136,5207136,PAB- Hangars Bassens-,PAB- Hangars Bassens-,78180414100013,Hangars 42B,,,33530,33032,Bassens,Bassens,243300316,Bordeaux Métropole,-0.534605,44.904351,Autres régimes,,false,false,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207136,address_imprecise,grand,872.009283,0.4,municipality,"[OPENCAGE] Bassens, Gironde, France",,44.906425,-0.523927,,33032,17 Quai de Vial 33530 Bassens,TRUE,duplicate_coords,none,none,6131742.664294,6130869.064756,FALSE,FALSE
