codeAiot;identifiant;nom;type;dateDepot;url
"0005200256";"8aa100b16ab65d26016ab6b2933a000c";"APC décision d'examen au cas par cas";"Arrêté préfectoral";"2019-04-17";"B/c/8aa100b16ab65d26016ab6b2933a000c.pdf"
"0005200256";"fc5f3b810215423fbc98e1e993639ea6";"Signature arrêté";"Arrêté préfectoral";"2000-10-09";"B/6/fc5f3b810215423fbc98e1e993639ea6.pdf"
"0005200256";"dc520badfcfa41399770b44d3dc78e27";"Arrêté autorisation du 24/09/2003 - EPG";"Arrêté préfectoral";"2003-09-24";"B/7/dc520badfcfa41399770b44d3dc78e27.pdf"
"0005200256";"1Rba54zYwjyuwPw5DY5NLPguZORKQGeZ";"mod_APC du 12 01 2020 EPG 0052.0256.pdf";"AP prescriptions complémentaires";"2020-12-01";"B/Z/1Rba54zYwjyuwPw5DY5NLPguZORKQGeZ.pdf"
"0005200256";"s28UaD08HLvqQV4I92PRoUYh9htFdu0x";"20250325APCEPGAppt501signé.pdf";"AP prescriptions complémentaires";"2023-05-25";"B/x/s28UaD08HLvqQV4I92PRoUYh9htFdu0x.pdf"
"0003107065";"8aa100b17debbfc2017dec3602a7003a";"APMD pour régularisation administrative et mesures conservatoires";"Arrêté de mise en demeure";"2021-12-23";"B/a/8aa100b17debbfc2017dec3602a7003a.pdf"
"0005206154";"80b7a08ca8e547d49acf3f6ad9b65db3";"RACODERST+projet APC d'actualisation et abrogeant AP du 19/03/2004";Rapport;"2006-08-30";"B/3/80b7a08ca8e547d49acf3f6ad9b65db3.pdf"
"0005206154";"44101348c89e48ff94982548a413d3d7";"APC n° 15466-1 d'actualisation et abrogeant l'AP du 19/03/2004";"Arrêté préfectoral";"2006-11-06";"B/7/44101348c89e48ff94982548a413d3d7.pdf"
"0005206154";"dc9a31a22cb94bb282e32203a0cad07b";"RACODERS+projet APC de prescript°spécifiques au stockage de mat. graisseuses";Rapport;"2008-01-15";"B/b/dc9a31a22cb94bb282e32203a0cad07b.pdf"
"0005206154";"855fcbf0ae074ab2911da57de33be15e";"APC de prescriptions spécifiques au stockage de matières  graisseuses";"Arrêté préfectoral";"2008-02-27";"B/e/855fcbf0ae074ab2911da57de33be15e.pdf"
"0003101274";"8aa100b17ebeabe2017ebf04224b002e";"APMD demandant régularisation et respect des prescriptions";"Arrêté de mise en demeure";"2022-01-25";"B/e/8aa100b17ebeabe2017ebf04224b002e.pdf"
"0003101274";"HmKWR0VMaNBdBcheHBT0Tj45ydq1SFG5";"TRANSPORTS COMBRONDE AP Enregistrement du 21 décembre 2023.pdf";"AP enregistrement";"2022-12-21";"B/5/HmKWR0VMaNBdBcheHBT0Tj45ydq1SFG5.pdf"
"0005208121";"8aa100b16f8f852b016f8f9b34b00024";"140225_Vignerons-Tutiac-Marcillac_Recepisse-14439-Changement-Exploitant";Autre;"2014-02-25";"B/4/8aa100b16f8f852b016f8f9b34b00024.pdf"
"0005207609";"dad11274b82e4d07a203599dcc22e113";"AP d'autorisation";"Arrêté préfectoral";"2005-12-07";"B/3/dad11274b82e4d07a203599dcc22e113.pdf"
"0005200554";"8aa100b16d826a87016d82b935e00018";"Rapport EKEM";Rapport;"2019-09-04";"B/8/8aa100b16d826a87016d82b935e00018.pdf"
"0005200554";"8aa100b16d826a87016d82b82b820014";"APC EKEM";"Arrêté préfectoral";"2019-09-17";"B/4/8aa100b16d826a87016d82b82b820014.pdf"
"0005200554";"8aa100b135d3ac130135d3f1a3d40027";"Arrêté préfectoral concernant EKEM daté du 26/01/2012";"Arrêté préfectoral";"2012-01-26";"B/7/8aa100b135d3ac130135d3f1a3d40027.pdf"
"0005200554";"8aa100b16cdca4f4016cddf081a00056";"AP mise en demeure EKEM";"Arrêté de mise en demeure";"2019-08-28";"B/6/8aa100b16cdca4f4016cddf081a00056.pdf"
"0005200554";"ced96ef856b045c29237f35ab502de37";"APC proposant des mesures de réglementation provisoire";"Arrêté préfectoral";"2009-10-19";"B/7/ced96ef856b045c29237f35ab502de37.pdf"
"0005200554";"69989c4ca1424a76948f2d4c454967d5";"Proposition mesures de réglementation provisoire";Rapport;"2009-08-05";"B/5/69989c4ca1424a76948f2d4c454967d5.pdf"
"0005200554";"8aa100b16522f77a01652351e8d40027";"AP mise en demeure EKEM";"Arrêté de mise en demeure";"2018-08-08";"B/7/8aa100b16522f77a01652351e8d40027.pdf"
"0005200554";"raNaLGDIE1XK3OYnNaBDLK880RxX1qH3";"EKEM APC du 9 mai 2023.pdf";"AP prescriptions complémentaires";"2023-05-09";"B/3/raNaLGDIE1XK3OYnNaBDLK880RxX1qH3.pdf"
"0005204933";"bf7fbdfb538a41fa9953016b915e0aad";"Conditions d'exploitation d' armoires de stockage de déchets ménagers spéciaux";"Arrêté préfectoral";"2006-10-04";"B/d/bf7fbdfb538a41fa9953016b915e0aad.pdf"
"0005204933";"oaAa3qFn7VauOExeOQzSEFwZjBiyPgIS";"APMD du 11-05-2022.pdf";"AP mise en demeure";"2022-05-11";"B/S/oaAa3qFn7VauOExeOQzSEFwZjBiyPgIS.pdf"
"0003107198";"WfsdkfFWJBqJ14MzcJ8glrs5eQpqDoKX";"CEMEX_St_Loubes_AP enregistrement du 02-11-2022.pdf";"AP enregistrement";"2022-11-02";"B/X/WfsdkfFWJBqJ14MzcJ8glrs5eQpqDoKX.pdf"
"0005201261";"06049526289544eb9f85ff07e7200e43";"APC n° 13764/10:traitement et surv eaux souterraines+ actualisat° étude impact";"Arrêté préfectoral";"2007-11-28";"B/3/06049526289544eb9f85ff07e7200e43.pdf"
"0005201261";"8aa100b157e7441c0157e7b202a20048";"APMD demandant respect art 35 de l'AM 13/12/2005";"Arrêté de mise en demeure";"2016-10-17";"B/8/8aa100b157e7441c0157e7b202a20048.pdf"
"0005201261";"b74ed6a4ce0d4bf0824f83c0e41fd017";"APC n° 13764/10:traitement et surv eaux souterraines+ actualisat° étude impact";"Arrêté préfectoral";"2007-11-28";"B/7/b74ed6a4ce0d4bf0824f83c0e41fd017.pdf"
"0005201261";"ef74bf7c1e9a442aaaa94edd8dc7750c";"AP de prescriptions d'urgence : traitement rejets aqueux perchloratés";"Arrêté préfectoral";"2011-07-29";"B/c/ef74bf7c1e9a442aaaa94edd8dc7750c.pdf"
"0005201261";"8aa100b15917651d015917a38a840018";"Rapport au CODERST";Rapport;"2016-10-20";"B/8/8aa100b15917651d015917a38a840018.pdf"
"0005201261";"3784fab683524c94ab9d7ffc4a2f71e9";"AP de prescriptions d'urgence : traitement rejets aqueux perchloratés";"Arrêté préfectoral";"2011-07-28";"B/9/3784fab683524c94ab9d7ffc4a2f71e9.pdf"
"0005201261";"3a68ccacf9784861a1b7cb719a2a5396";"APC n° 13764-12 fixant surv des rejets substances dangereuses dans l'eau";"Arrêté préfectoral";"2010-02-01";"B/6/3a68ccacf9784861a1b7cb719a2a5396.pdf"
"0005201261";"5e3c61337056402e83092a02e1b151e4";"Signature arrêté réal analyse par tiers expert étude dangers";"Arrêté préfectoral";"2002-05-27";"B/4/5e3c61337056402e83092a02e1b151e4.pdf"
"0005201261";"8aa100b1366268820136627dd1ef0004";"Arrêté préfectoral concernant SME - St MÃ©dard daté du 21/07/2011";"Arrêté préfectoral";"2011-07-21";"B/4/8aa100b1366268820136627dd1ef0004.pdf"
"0005201261";"8aa100b13cba1f09013cba53671a0007";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 31/01/2013";"Arrêté préfectoral";"2013-01-31";"B/7/8aa100b13cba1f09013cba53671a0007.pdf"
"0005201261";"8aa100b1429a19dc01429a60b5560019";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 20/11/2013";"Arrêté préfectoral";"2013-11-20";"B/9/8aa100b1429a19dc01429a60b5560019.pdf"
"0005201261";"96605932e591415e8abe14a816f7256b";"APC présentant renforcement sécurité+modif clt(réaffect° stock déchets)";"Arrêté préfectoral";"2011-08-18";"B/b/96605932e591415e8abe14a816f7256b.pdf"
"0005201261";"e66ae7101e16484bbb38a6b159b0b13c";"AP instituant des servitudes d'utilité publique";"Arrêté préfectoral";"2011-04-26";"B/c/e66ae7101e16484bbb38a6b159b0b13c.pdf"
"0005201261";"1314dceb576c4040a4b5aba462ec2ab4";"AP constitution CLI";"Arrêté préfectoral";"2008-11-25";"B/4/1314dceb576c4040a4b5aba462ec2ab4.pdf"
"0005201261";"54cf87f5c09a4c54b9b6d1cc021d2c8c";"APC  réglementant la consommation en eau";"Arrêté préfectoral";"2002-11-25";"B/c/54cf87f5c09a4c54b9b6d1cc021d2c8c.pdf"
"0005201261";"8aa100b139ba5e170139baec12960019";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 31/08/2012";"Arrêté préfectoral";"2012-08-31";"B/9/8aa100b139ba5e170139baec12960019.pdf"
"0005201261";"8aa100b13c29d054013c29f4b3bb0005";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 26/12/2012";"Arrêté préfectoral";"2012-12-26";"B/5/8aa100b13c29d054013c29f4b3bb0005.pdf"
"0005201261";"8aa100b1497b7ce001497b8d261b0011";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 24/10/2014";"Arrêté préfectoral";"2014-10-24";"B/1/8aa100b1497b7ce001497b8d261b0011.pdf"
"0005201261";"8aa100b15917651d015917a38a9d001c";"AP autorisant stockage et conditionnement nitramines";"Arrêté préfectoral";"2016-12-13";"B/c/8aa100b15917651d015917a38a9d001c.pdf"
"0005201261";"8aa100b17743f02c0177444619650029";"APC étude d'impact + EDD réactualisées";"Arrêté préfectoral";"2021-01-22";"B/9/8aa100b17743f02c0177444619650029.pdf"
"0005201261";"b7c861823fdf4ccf8441990bb6da4045";"AP relatif à la réduction des rejets COV";"Arrêté préfectoral";"2003-05-12";"B/5/b7c861823fdf4ccf8441990bb6da4045.pdf"
"0005201261";"025ef7e597514c3c973129369f874706";"APC n° 13764/11 pour détention et utilisation de radioéléments";"Arrêté préfectoral";"2009-03-06";"B/6/025ef7e597514c3c973129369f874706.pdf"
"0005201261";"24094e3de9de4f6b9f912903ff285cbb";"APC n° 13764/9 relatif au renforcement sécurité et réduction du risque";"Arrêté préfectoral";"2007-05-02";"B/b/24094e3de9de4f6b9f912903ff285cbb.pdf"
"0005201261";"4d04a38a3051467f87d6b98b39bea728";"AP complémentaire (art 18 déc. 77)";"Arrêté préfectoral";"2005-10-21";"B/8/4d04a38a3051467f87d6b98b39bea728.pdf"
"0005201261";"8aa100b13cfd5a7c013cfd5d3d540005";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 27/12/2011";"Arrêté préfectoral";"2011-12-27";"B/5/8aa100b13cfd5a7c013cfd5d3d540005.pdf"
"0005201261";"8aa100b1435338ea0143536388590034";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 27/12/2013";"Arrêté préfectoral";"2013-12-27";"B/4/8aa100b1435338ea0143536388590034.pdf"
"0005201261";"8aa100b15876c7b0015876de192a0012";"APC changement d'exploitant et actualisation tableau de classement";"Arrêté préfectoral";"2016-10-24";"B/2/8aa100b15876c7b0015876de192a0012.pdf"
"0005201261";"8aa100b15876c7b0015876de192d0016";"Rapport au CODERST";Rapport;"2016-08-02";"B/6/8aa100b15876c7b0015876de192d0016.pdf"
"0005201261";"8aa100b159acc1890159ace35a540048";"fiche d'information seveso";"Fiche Seveso";"2017-01-17";"B/8/8aa100b159acc1890159ace35a540048.pdf"
"0005201261";"8aa100b161dce08f0161dd1a135e005a";"APMD demandant respect art 3.1.5.1. de l'AP 20/11/13";"Arrêté de mise en demeure";"2018-02-21";"B/a/8aa100b161dce08f0161dd1a135e005a.pdf"
"0005201261";"8aa100b178697a620178698e7a2d0027";"APMD demandant respect des prescriptions";"Arrêté de mise en demeure";"2021-03-23";"B/7/8aa100b178697a620178698e7a2d0027.pdf"
"0005201261";"O0a2pz45UaPIs44X6C4Sk1mCx5340nBW";"20220808APCArianeGroup.pdf";"AP prescriptions complémentaires";"2022-08-09";"B/W/O0a2pz45UaPIs44X6C4Sk1mCx5340nBW.pdf"
"0005201261";"329fc5698c124922ba02ada8b63af704";"APC validant le montant  des garanties financières";"Arrêté préfectoral";"2004-06-28";"B/4/329fc5698c124922ba02ada8b63af704.pdf"
"0005201261";"8aa100b13cba1f09013cba617bfc0018";"Arrêté préfectoral concernant HERAKLES - St MÃ©dard (ex SME) daté du 30/01/2013";"Arrêté préfectoral";"2013-01-30";"B/8/8aa100b13cba1f09013cba617bfc0018.pdf"
"0005201261";"9KWqSrfDXg0KyX67L2UXsWuwU9Ls7CUO";"2022-08-08-APMDperchlorates.pdf";"AP mise en demeure";"2022-08-08";"B/O/9KWqSrfDXg0KyX67L2UXsWuwU9Ls7CUO.pdf"
"0005201261";"Nrn2ZnMLhgYUrDyE38ec3qH7f4si1SLi";"APC du 22 01 2021 ARIANE GROUPE 0052.01261.pdf";"AP prescriptions complémentaires";"2021-01-22";"B/i/Nrn2ZnMLhgYUrDyE38ec3qH7f4si1SLi.pdf"
"0005201261";"Qcu63PBPKJJ29AQbL3qahQoNw1uoB9o0";"ARIANEGROUP APMED du 27 décembre 2023";"AP mise en demeure";"2023-12-27";"B/0/Qcu63PBPKJJ29AQbL3qahQoNw1uoB9o0.pdf"
"0005201261";"f9B3A2Q9mmHJ2e8HdFxaDkC21PPOM13R";"ARIANEGROUP_APC_ 28-10-2024";"AP prescriptions complémentaires";"2024-10-28";"B/R/f9B3A2Q9mmHJ2e8HdFxaDkC21PPOM13R.pdf"
"0005201261";"mX78TZloBDxduIKwKK4v9bPwCUgHdq0h";"ARIANEGROUP_StMedard_APC_15-01-2026";"AP prescriptions complémentaires";"2026-01-15";"B/h/mX78TZloBDxduIKwKK4v9bPwCUgHdq0h.pdf"
"0005201261";"0VcJmKVKKDD6y8seD5AuKg6C1C6aQHRp";"2026-03-25_APC_communicable";"AP prescriptions complémentaires";"2026-03-25";"B/p/0VcJmKVKKDD6y8seD5AuKg6C1C6aQHRp.pdf"
"0005201261";"2jXftXkbzHpuDZPX9YpN8nt2hWq1LNfd";"2026-03-25_APC_communicable";"AP prescriptions complémentaires";"2026-03-25";"B/d/2jXftXkbzHpuDZPX9YpN8nt2hWq1LNfd.pdf"
"0005201261";"7Rw47gNDkhks1afhnt27GdXaH2Ol6hhy";"2026-03-25_APC_communicable";"AP prescriptions complémentaires";"2026-03-25";"B/y/7Rw47gNDkhks1afhnt27GdXaH2Ol6hhy.pdf"
"0005301335";"43ae7536bf7442cfa724ece22c534999";"autorisation d'exploiter une carrière";"Arrêté préfectoral";"1993-03-27";"H/9/43ae7536bf7442cfa724ece22c534999.pdf"
"0005301335";"4ca1a8e1f2b248409604514aa2821f26";"modifiant les dispositions de l'arrêté du 27/03/1993";"Arrêté préfectoral";"1999-06-11";"H/6/4ca1a8e1f2b248409604514aa2821f26.pdf"
"0005301335";"uP3eXg4AQNL1UyDr96YkVcbo6qRPPaKn";"APCProrogationBricquebec.pdf";"AP prescriptions complémentaires";"2023-05-23";"H/n/uP3eXg4AQNL1UyDr96YkVcbo6qRPPaKn.pdf"
"0005301335";"7aRNIFOVLvYQA55bxQGIhdyxT0GaoRSm";"240516APCprorogation";"AP prescriptions complémentaires";"2024-05-16";"H/m/7aRNIFOVLvYQA55bxQGIhdyxT0GaoRSm.pdf"
"0005301335";"5gru4FT6OuHekfjqUwPIaTwFSHD5S918";"250131APAuto";"AP d'autorisation";"2025-01-31";"H/8/5gru4FT6OuHekfjqUwPIaTwFSHD5S918.pdf"
"0005201299";"62be61b6af014cf698465f44f54b4d4e";"AP d'autorisation";"Arrêté préfectoral";"1998-10-31";"B/e/62be61b6af014cf698465f44f54b4d4e.pdf"
"0005201299";"8aa100b163a7b0c50163a7b36d390004";"FCA SAUCATS RAP RENOUV AGREMENT";Rapport;"2018-04-27";"B/4/8aa100b163a7b0c50163a7b36d390004.pdf"
"0005201299";"8aa100b1376f42db01376f74533b0005";"Rapport concernant FCA daté du 06/03/2012";Rapport;"2012-03-06";"B/5/8aa100b1376f42db01376f74533b0005.pdf"
"0005201299";"8aa100b14ed4ac0d014ed516d409005f";"Arrêté préfectoral concernant FCA daté du 21/07/2015";"Arrêté préfectoral";"2015-07-21";"B/f/8aa100b14ed4ac0d014ed516d409005f.pdf"
"0005201299";"8aa100b163a7b0c50163a7b568af000c";"FCA SAUCATS APC VHU";"Arrêté préfectoral";"2018-05-24";"B/c/8aa100b163a7b0c50163a7b568af000c.pdf"
"0005201299";"8aa100b17178ba55017179812c7300a3";"APMD pour respect des prescriptions réglementaires";"Arrêté de mise en demeure";"2020-04-10";"B/3/8aa100b17178ba55017179812c7300a3.pdf"
"0005201299";"f1bdb842280e45529d1bec2c67672c19";"Agrément démolisseur VHU";"Arrêté préfectoral";"2006-05-17";"B/9/f1bdb842280e45529d1bec2c67672c19.pdf"
"0005201299";"taQY8hYWpUgRVHIck9GgIft1afjE8CSb";"APMED signé 20220112 FCA _ SAUCATS.pdf";"AP mise en demeure";"2022-01-12";"B/b/taQY8hYWpUgRVHIck9GgIft1afjE8CSb.pdf"
"0005201299";"03d80de673a94eff8b08e07d1c7a08f7";"Arrêté préfectoral concernant FCA daté du 27/04/2012";"Arrêté préfectoral";"2012-04-27";"B/7/03d80de673a94eff8b08e07d1c7a08f7.pdf"
"0005201299";"536580267dab4495994e9b4b30fab0c6";"Rapport de présentation CODERST";Rapport;"2006-04-05";"B/6/536580267dab4495994e9b4b30fab0c6.pdf"
"0005201299";"8aa100b14ed4ac0d014ed51169de0058";"Rapport concernant FCA daté du 11/05/2015";Rapport;"2015-05-11";"B/8/8aa100b14ed4ac0d014ed51169de0058.pdf"
"0003103627";"8aa100b163450e2a0163451b99b1000c";"GSM ILLATS rapport";Rapport;"2018-03-19";"B/c/8aa100b163450e2a0163451b99b1000c.pdf"
"0003103627";"8aa100b163450e2a0163451aa4ba0008";"GSM ILLATS APAUTO";"Arrêté préfectoral";"2018-04-27";"B/8/8aa100b163450e2a0163451aa4ba0008.pdf"
"0005206085";"Ht7KYu5AEhakwWhQfV44UWcYWpMQ23qu";"240418_VEC-Vayres_APC";"AP prescriptions complémentaires";"2024-04-18";"B/u/Ht7KYu5AEhakwWhQfV44UWcYWpMQ23qu.pdf"
"0005206195";"007e2f95a7cd413d8ae8da746704f797";"RACDH+projet de prescriptions  exploitation centre de transit  OM";Rapport;"2005-09-09";"B/7/007e2f95a7cd413d8ae8da746704f797.pdf"
"0005206195";"632719e719334b2d8f08355a281b3cec";"AP autorisation N° 15906 exploitation centre transit déchets ménagers(OM)";"Arrêté préfectoral";"2005-11-10";"B/c/632719e719334b2d8f08355a281b3cec.pdf"
"0005206195";"31734caf35c748189c011314783bcd77";"APC définissant les conditions d'exploitation de la décharge";"Arrêté préfectoral";"2004-06-03";"B/7/31734caf35c748189c011314783bcd77.pdf"
"0005206195";"019c8130eb7744f195363dc518b60aaa";"AP AUT modifications d'installations";"Arrêté préfectoral";"1993-10-18";"B/a/019c8130eb7744f195363dc518b60aaa.pdf"
"0005206195";"f35caf9d12bd4fe1a3405e55c3875ad1";"APC prescrivant diagnostic approfondi+garanties financières";"Arrêté préfectoral";"2003-11-25";"B/1/f35caf9d12bd4fe1a3405e55c3875ad1.pdf"
"0005206195";"77c4bf08d0c547b999fcd47fb1b6f959";"AP autorisation";"Arrêté préfectoral";"1981-07-29";"B/9/77c4bf08d0c547b999fcd47fb1b6f959.pdf"
"0005206195";"4930280817b64f9faf3acb0dc6763e5c";"APC  imposant réalisation étude sols";"Arrêté préfectoral";"2003-05-26";"B/c/4930280817b64f9faf3acb0dc6763e5c.pdf"
"0005206195";"0112adaaea6943bc85f20954d700878c";"RAPCODERST+projet AP prescriptions techniques (D : chgt nomenclature)";Rapport;"2010-04-22";"B/c/0112adaaea6943bc85f20954d700878c.pdf"
"0005206195";"d2740b5d816b42dda9fc4bad06a8a4f6";"AP de prescriptions techniques spécifiques (suite changement de nomenclature)";"Arrêté préfectoral";"2010-06-16";"B/6/d2740b5d816b42dda9fc4bad06a8a4f6.pdf"
"0005200601";"8aa100b13e654ca1013e658c5f0e0009";"Rapport concernant DECONS - Bouliac daté du 14/02/2013";Rapport;"2013-02-14";"B/9/8aa100b13e654ca1013e658c5f0e0009.pdf"
"0005200601";"58ddb56dbeeb4aab83fcd487508ecf9e";"Agrément démolisseur VHU";"Arrêté préfectoral";"2006-11-22";"B/e/58ddb56dbeeb4aab83fcd487508ecf9e.pdf"
"0005200601";"8aa100b13e654ca1013e658c5eff0004";"Arrêté préfectoral concernant DECONS - Bouliac daté du 25/04/2013";"Arrêté préfectoral";"2013-04-25";"B/4/8aa100b13e654ca1013e658c5eff0004.pdf"
"0005200601";"8aa100b16adad46c016adae988f3005e";"DECONS BOULIAC AP RENOUV AGREMENT";"Arrêté préfectoral";"2019-04-30";"B/e/8aa100b16adad46c016adae988f3005e.pdf"
"0005200601";"8aa100b172c13dcc0172c156a08b0032";"Arrêté de mise en demeure - Respect des prescriptions";"Arrêté de mise en demeure";"2020-06-12";"B/2/8aa100b172c13dcc0172c156a08b0032.pdf"
"0005200601";"8aa100b16a2b9d21016a2ba1376e0025";"DECONS BOULIAC APMD";"Arrêté de mise en demeure";"2019-04-12";"B/5/8aa100b16a2b9d21016a2ba1376e0025.pdf"
"0005200601";"cca42a1220c946e6b35c5296ec6e2ee5";"AP autorisation";"Arrêté préfectoral";"1976-12-14";"B/5/cca42a1220c946e6b35c5296ec6e2ee5.pdf"
"0005200601";"7777eb828cb24eb6b357081d703cb35a";"Rapport de présentation CODERST";Rapport;"2006-10-19";"B/a/7777eb828cb24eb6b357081d703cb35a.pdf"
"0005200601";"T4dKdyT3KYElDL0RMuJgal3K4Wj8f7ga";"2024-03-15_APC_exploitation";"AP prescriptions complémentaires";"2024-03-15";"B/a/T4dKdyT3KYElDL0RMuJgal3K4Wj8f7ga.pdf"
"0005200601";"Ikx7KxQSM1Lbx3Uwrgs2A5qPuOfJFJDf";"2024-03-15_APC_exploitation";"AP prescriptions complémentaires";"2024-03-15";"B/f/Ikx7KxQSM1Lbx3Uwrgs2A5qPuOfJFJDf.pdf"
"0003102857";"8aa100b16fa82018016fa8d49b820084";"APMD demandant respect AM du 27-03-2012";"Arrêté de mise en demeure";"2020-01-09";"B/4/8aa100b16fa82018016fa8d49b820084.pdf"
"0005201027";"8aa100b162427e860162429614b2003c";"AP D'URGENCE";"Arrêté préfectoral";"2018-02-21";"B/c/8aa100b162427e860162429614b2003c.pdf"
"0005201027";"8aa100b16460a056016460b2da590017";Rapport;Rapport;"2018-06-12";"B/7/8aa100b16460a056016460b2da590017.pdf"
"0005201027";"8aa100b16460b475016460b6704a0007";"APC modifiant les conditions d'exploitation";"Arrêté préfectoral";"2018-06-25";"B/7/8aa100b16460b475016460b6704a0007.pdf"
"0005201027";"8aa100b162534ccb01625381cf16001c";"APC intégrant des prescriptions relatives à  la gestion des eaux du site";"Arrêté préfectoral";"2018-02-13";"B/c/8aa100b162534ccb01625381cf16001c.pdf"
"0005200265";"2f12dfa64f654eab8d10b956f367d897";"APC d'actualisation suite augmentation du stockage eau-de vie";"Arrêté préfectoral";"2009-02-09";"B/7/2f12dfa64f654eab8d10b956f367d897.pdf"
"0005200265";"ed0c5bdde15b4cb4b323057ec627f1b8";"APC fixant dispositions relatives à la prévention des risques";"Arrêté préfectoral";"2001-07-23";"B/8/ed0c5bdde15b4cb4b323057ec627f1b8.pdf"
"0005200265";"8aa100b17cef434b017cf0b433bd0063";"APMD demandant le respect des prescriptions réglementaires";"Arrêté de mise en demeure";"2021-09-24";"B/3/8aa100b17cef434b017cf0b433bd0063.pdf"
"0005200265";"8aa100b135bf66d20135bfb2f46f000e";"Arrêté préfectoral concernant LUCIEN BERNARD AmbÃ¨s daté du 10/02/2012";"Arrêté préfectoral";"2012-02-10";"B/e/8aa100b135bf66d20135bfb2f46f000e.pdf"
"0005200265";"dc5a40e67eca462384b3cca7d7d038d4";"AP autorisation";"Arrêté préfectoral";"1974-06-12";"B/4/dc5a40e67eca462384b3cca7d7d038d4.pdf"
"0005200776";"ea51c5b2a26e4aa3a3480dbcd7560a71";"Réalisation d'une étude complète de pollution";"Arrêté préfectoral";"2007-03-21";"B/1/ea51c5b2a26e4aa3a3480dbcd7560a71.pdf"
"0005205711";"8aa100b16b45da5a016b472f4beb003e";"APMD FORD AQUITAINE INDUSTRIE";"Arrêté de mise en demeure";"2019-05-28";"B/e/8aa100b16b45da5a016b472f4beb003e.pdf"
"0005205711";"4KUFSva8iheGFILnnKgP6y5onwgmXQ8l";"FAI_APSUP du 22 décembre 2025";"AP servitude d'utilité publique";"2025-12-22";"B/l/4KUFSva8iheGFILnnKgP6y5onwgmXQ8l.pdf"
"0005206566";"8aa100b153f0b53c0153f0c3ead40011";"Arrêté préfectoral complémentaire";"Arrêté préfectoral";"2016-03-29";"B/1/8aa100b153f0b53c0153f0c3ead40011.pdf"
"0005206566";"8aa100b14ce13ba9014ce1682c540067";"Récépissé portant changement d?exploitant";Autre;"2009-02-03";"B/7/8aa100b14ce13ba9014ce1682c540067.pdf"
"0005206566";"8aa100b14ce13ba9014ce16533b1005d";"Arrêté préfectoral complémentaire";"Arrêté préfectoral";"2007-10-17";"B/d/8aa100b14ce13ba9014ce16533b1005d.pdf"
"0005206566";"8aa100b14ce13ba9014ce161fe020054";"Arrêté préfectoral d?autorisation d?exploiter";"Arrêté préfectoral";"2003-10-29";"B/4/8aa100b14ce13ba9014ce161fe020054.pdf"
"0005206566";"8aa100b153f0b53c0153f0bdba840009";"Rapport au CODERST";Rapport;"2016-01-06";"B/9/8aa100b153f0b53c0153f0bdba840009.pdf"
"0005200721";"84a705c4059942b2a029015fa2bd9ec2";"AP après EP";"Arrêté préfectoral";"1998-11-17";"B/2/84a705c4059942b2a029015fa2bd9ec2.pdf"
"0005200721";"8aa100b135580f1c013558b758920020";"Arrêté préfectoral concernant UCVA daté du 04/01/2012";"Arrêté préfectoral";"2012-01-04";"B/0/8aa100b135580f1c013558b758920020.pdf"
"0005200721";"8aa100b178ca10840178caae45d20078";"APC UCVA dossier autorisation environnementale";"Arrêté préfectoral";"2020-03-23";"B/8/8aa100b178ca10840178caae45d20078.pdf"
"0005200721";"8aa100b1790cfb3a01790d814aaf0058";"AP mise en demeure UCVA Coutras";"Arrêté de mise en demeure";"2021-04-20";"B/8/8aa100b1790cfb3a01790d814aaf0058.pdf"
"0005200721";"8aa100b1788c49bb01788cd557b50022";"APC UCVA pollution air";"Arrêté préfectoral";"2021-03-19";"B/2/8aa100b1788c49bb01788cd557b50022.pdf"
"0005200721";"7HJgX7hR8UNqYTaOq6gwBXAY5UHkRExa";"UCVA_Coutras_APAE du 12-09-2023";"AP d'autorisation";"2023-09-12";"B/a/7HJgX7hR8UNqYTaOq6gwBXAY5UHkRExa.pdf"
"0005208869";"cfc722ec256542ecb7db90250020293a";"AP de renouvellement pour 6 mois exploitation centrale d'enrobage";"Arrêté préfectoral";"2009-07-09";"B/a/cfc722ec256542ecb7db90250020293a.pdf"
"0005208869";"a14c25fc32c94797b8d9b1a1fae660b2";"Avis favorable renouvellemt exploitat°centrale d'enrobage pour une durée de 6 m";Rapport;"2009-07-03";"B/2/a14c25fc32c94797b8d9b1a1fae660b2.pdf"
"0005200472";"8aa100b149f07e6d0149f0c985d3000b";"Rapport concernant CUB - CEL (ex KEOLIS) daté du 23/07/2014";Rapport;"2014-07-23";"B/b/8aa100b149f07e6d0149f0c985d3000b.pdf"
"0005200472";"8aa100b179e574b90179e5f5eae40009";"APC local stockage chimique";"Arrêté préfectoral";"2021-06-03";"B/9/8aa100b179e574b90179e5f5eae40009.pdf"
