codeAiot;raisonSociale;adresse1;adresse2;adresse3;codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url;structure;etablissement;libelle_complet;nom_commune;epci_siren;epci_nom
0005200400;SIFA (sté  industrielle et forestiere );20 zi Règue;;;33830;33042;Belin-Béliet;;32978918400028;396590;6388379;2154;-0.819758;44.52842;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200400;SIFA (sté  industrielle et forestiere );;SIFA (sté  industrielle et forestiere );Belin-Béliet;243301405;CC du Val de l'Eyre
0100033598;SARL ACTI FROID 33;433 CHE DE LEYSOTTE;;;33140;33550;VILLENAVE D'ORNON;28;39827562800038;416970;6416108;2154;-0.579361;44.786375;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100033598;SARL ACTI FROID 33;;SARL ACTI FROID 33;Villenave-d'Ornon;243300316;Bordeaux Métropole
0053323899;ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS;;Château Saint-Estèphe et Pomys;;33180;33395;Saint-Estèphe;01;32151204800018;403179;6467462;2154;-0.784616;45.242464;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053323899;ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS;;ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS;Saint-Estèphe;200069995;CC Médoc Coeur de Presqu'île
0005208810;VIGNOBLES DUCOURT;18 ROUTE DE MONTIGNAC;LD LE HOURC;;33760;33215;Ladaux;01;40422594800011;442780;6405874;2154;-0.248019;44.704367;false;false;false;false;false;true;false;Non Seveso;false;DDPP 33;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208810;VIGNOBLES DUCOURT;;VIGNOBLES DUCOURT;Ladaux;200069599;CC Rurales de l'Entre-Deux-Mers
0003106010;MADAME PETRAULT Virgine- TANTILLO;86 bis route de Lilaire;;;33830;33042;Belin-Béliet;;91995895900018;400189;6382881;2154;-0.771214;44.48054;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106010;MADAME PETRAULT Virgine- TANTILLO;;MADAME PETRAULT Virgine- TANTILLO;Belin-Béliet;243301405;CC du Val de l'Eyre
0100034991;SYNDIC COPROP RES LONGCHAMP 2000;281 AV DE LA LIBERATION;;;33110;33069;LE BOUSCAT;81;37749798700018;415390;6425148;2154;-0.60453;44.867034;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100034991;SYNDIC COPROP RES LONGCHAMP 2000;;SYNDIC COPROP RES LONGCHAMP 2000;Le Bouscat;243300316;Bordeaux Métropole
0003105933;Chantier Métallurgique Pointe de Grave;ZI Trompeloup;;;33250;33314;Pauillac;33;33898659900029;404601;6462414;2154;-0.763446;45.197675;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105933;Chantier Métallurgique Pointe de Grave;;Chantier Métallurgique Pointe de Grave;Pauillac;200069995;CC Médoc Coeur de Presqu'île
0100289634;SELF BETON BIGANOS;178 AVENUE DE LA COTE DARGENT;;;33380;33051;Biganos;;95323850800014;386578;6401734;2154;-0.954008;44.644067;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100289634;SELF BETON BIGANOS;;SELF BETON BIGANOS;Biganos;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0003105066;DARTESS (ex NEMO INVEST SAS);Route d'Anglumeau;;;33450;33207;Izon;;42418554400063;435548;6429314;2154;-0.351789;44.912498;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105066;DARTESS (ex NEMO INVEST SAS);;DARTESS (ex NEMO INVEST SAS);Izon;200070092;CA du Libournais
0005207644;LANGLOIS Bernard;40, Avenue Rambaud;;;33650;33213;La Brède;38;53753072700016;422608;6403058;2154;-0.500842;44.67128;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207644;LANGLOIS Bernard;;LANGLOIS Bernard;La Brède;243301264;CC de Montesquieu
0005200597;LA CORNUBIA;85, Quai de Brazza;B.P. N° 55;;33000;33063;Bordeaux;;45820176100012;420085;6423719;2154;-0.544338;44.856094;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200597;LA CORNUBIA;;LA CORNUBIA;Bordeaux;243300316;Bordeaux Métropole
0005207606;BORDEAUX METROPOLE;Le Bourgailh;2 Chemin de la Princesse;;33600;33318;Pessac;94;34868793000019;410463;6418835;2154;-0.663134;44.808216;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207606;BORDEAUX METROPOLE;Pessac — Le Bourgailh;BORDEAUX METROPOLE — Pessac — Le Bourgailh;Pessac;243300316;Bordeaux Métropole
0003106565;PEAB - PIECES ENTRETIEN AUTO BORDELAIS;Zone d'activité du Pot au Pin;5, Chemin Saint Raymond;;33611;33122;Cestas;;79002151300029;404900;6409700;2154;-0.72796;44.723719;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106565;PEAB;PIECES ENTRETIEN AUTO BORDELAIS;PEAB — PIECES ENTRETIEN AUTO BORDELAIS;Cestas;243301165;CC Jalle-Eau-Bourde
0005214106;SCEA GROMEL BEL AIR;3 chemin du Moulin à Vent;;;33240;33317;Périssac;01;40904234800014;438828;6441268;2154;-0.316626;45.021278;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214106;SCEA GROMEL BEL AIR;;SCEA GROMEL BEL AIR;Périssac;243301397;CC du Fronsadais
0053318431;CHATEAU MONDOT;CHATEAU TROPLONG MONDOT;CHATEAU MONDOT;;33330;33394;Saint-Émilion;;59725003400019;451984;6426001;2154;-0.142029;44.888778;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318431;CHATEAU MONDOT;;CHATEAU MONDOT;Saint-Émilion;200035533;CC du Grand Saint Emilionnais
0003106795;KOBA GLOBAL SERVICES;5 avenue de Guitayne;Parc d'activité Paola ZA du Courneau;;33610;33090;Canéjan;;41752507800131;410872;6413183;2154;-0.65466;44.757555;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106795;KOBA GLOBAL SERVICES;;KOBA GLOBAL SERVICES;Canéjan;243301165;CC Jalle-Eau-Bourde
0003106862;SEPUR (TRIGIRONDE);8 route de la Pinière;;;33910;33393;Saint-Denis-de-Pile;38;35005058900240;451257;6438215;2154;-0.157413;44.998399;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106862;SEPUR (TRIGIRONDE);;SEPUR (TRIGIRONDE);Saint-Denis-de-Pile;200070092;CA du Libournais
0053320024;CIAVG  Club International Amis Vins Gast;;137 le bourg;;33620;33123;Cézac;46;32336167500115;428374;6448592;2154;-0.453281;45.083128;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320024;CIAVG  Club International Amis Vins Gast;;CIAVG  Club International Amis Vins Gast;Cézac;243301181;CC Latitude Nord Gironde
0005212436;EARL VIGNOBLES LOPEZ;LD L HERMITAGE N°1;;;33540;33446;Saint-Martin-du-Puy;01;31960709900011;460281;6400980;2154;-0.024885;44.666599;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212436;EARL VIGNOBLES LOPEZ;;EARL VIGNOBLES LOPEZ;Saint-Martin-du-Puy;200069599;CC Rurales de l'Entre-Deux-Mers
0005200280;SIORAT - Arsac;;;;33460;33012;Arsac;42;67682013700054;409497;6439811;2154;-0.687723;44.996463;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200280;SIORAT;Arsac;SIORAT — Arsac;Arsac;243301447;CC Médoc Estuaire
0053326368;SCEA DU MAYNE VIEIL;;4 RTE DE SAILLANS;;33133;33179;Galgon;01;35064749100017;441815;6436197;2154;-0.276068;44.976782;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326368;SCEA DU MAYNE VIEIL;;SCEA DU MAYNE VIEIL;Galgon;243301397;CC du Fronsadais
0053301146;LECLERC SAINT MEDARD;Avenue Descartes;;;33160;33449;Saint-Médard-en-Jalles;;47020299500028;401804;6426943;2154;-0.777425;44.877462;false;false;false;false;false;false;false;;false;DDPP 33;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053301146;LECLERC SAINT MEDARD;;LECLERC SAINT MEDARD;Saint-Médard-en-Jalles;243300316;Bordeaux Métropole
0005211794;SCEA CHATEAU GLANET;CHATEAU GLANET;;;33410;33299;Mourens;01;41189772100014;445118;6399073;2154;-0.215034;44.644052;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211794;SCEA CHATEAU GLANET;;SCEA CHATEAU GLANET;Mourens;200069599;CC Rurales de l'Entre-Deux-Mers
0005203700;LIGNAT Frédéric - Laruscade (l'Etang);L'ETANG;;;33620;33233;Laruscade;15;32385510600015;435432;6452778;2154;-0.365927;45.123527;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203700;LIGNAT Frédéric;Laruscade (l'Etang);LIGNAT Frédéric — Laruscade (l'Etang);Laruscade;243301181;CC Latitude Nord Gironde
0100022984;CMP Composites;37 impasse du Taillan;;;33320;33162;Eysines;;82322420900028;413009;6426125;2154;-0.635212;44.874839;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100022984;CMP Composites;;CMP Composites;Eysines;243300316;Bordeaux Métropole
0005204939;LEFEBVRE Jean - Mios;Aire de Beauchamps;;;33380;33284;Mios;;31574951500047;387955;6397317;2154;-0.933892;44.604971;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204939;LEFEBVRE Jean;Mios;LEFEBVRE Jean — Mios;Mios;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0003106787;ELECTRIC STATION - BOSCH Service;199 avenue de Lattre de Tassigny;;;33470;33199;Gujan-Mestras;45;32160690700012;375375;6395995;2154;-1.091344;44.587333;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106787;ELECTRIC STATION;BOSCH Service;ELECTRIC STATION — BOSCH Service;Gujan-Mestras;243300563;CA Bassin d'Arcachon Sud (COBAS)
0005206314;COLAS France;37 avenue de la Gravière;Les Landes de Pouyere;;33990;33300;Naujac-sur-Mer;42;32933888301631;386583;6471761;2154;-0.998644;45.273765;false;false;false;true;false;false;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206314;COLAS France;Naujac-sur-Mer;COLAS France — Naujac-sur-Mer;Naujac-sur-Mer;200070720;CC Médoc Atlantique
0005207271;MALET-St-Seurin sur l'Isle;;;;33660;33478;Saint-Seurin-sur-l'Isle;42;30269887300015;463639;6439303;2154;-0.000922;45.012534;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207271;MALET-St-Seurin sur l'Isle;;MALET-St-Seurin sur l'Isle;Saint-Seurin-sur-l'Isle;200070092;CA du Libournais
0005212244;Ville de Bordeaux -JKG;23 - 27 rue Baour;;;33000;33063;Bordeaux;;;417958;6423461;2154;-0.571086;44.852911;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212244;Ville de Bordeaux -JKG;;Ville de Bordeaux -JKG;Bordeaux;243300316;Bordeaux Métropole
0005206114;PANOFRANCE-VISCONTI;149 Quai de la Souys;;;33270;33167;Floirac;;31277303900010;420879;6419637;2154;-0.531987;44.8197;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206114;PANOFRANCE-VISCONTI;;PANOFRANCE-VISCONTI;Floirac;243300316;Bordeaux Métropole
0005214128;GIRET Eric;Au Breuillet-Est;parcelle ZM 139;;33230;33001;Abzac;;;452917;6438494;2154;-0.136505;45.001505;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214128;GIRET Eric;;GIRET Eric;Abzac;200070092;CA du Libournais
0005200777;MAIRIE - Gensac;Rocanguille;;;33890;33186;Gensac;;21330186400012;468251;6415564;2154;0.068762;44.80051;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200777;MAIRIE - Gensac;;MAIRIE - Gensac;Gensac;243301454;CC Castillon/Pujols
0053321136;SARL CHATEAU CAP DE FAUGERES;LD FAUGERE;;;33350;33390;Sainte-Colombe;01;51898537900016;456869;6424816;2154;-0.079621;44.879849;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321136;SARL CHATEAU CAP DE FAUGERES;;SARL CHATEAU CAP DE FAUGERES;Sainte-Colombe;243301454;CC Castillon/Pujols
0005200590;LESIEUR;112, Quai de Bacalan;BP  240;;33000;33063;Bordeaux;10;45720861900108;419496;6424353;2154;-0.552146;44.861558;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200590;LESIEUR;Bordeaux;LESIEUR — Bordeaux;Bordeaux;243300316;Bordeaux Métropole
0005200677;S.A.R.L. LABADIE;Chemin de Lissandre;;;33150;33119;Cenon;38;38424374700019;420598;6424187;2154;-0.538116;44.860511;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200677;S.A.R.L. LABADIE;;S.A.R.L. LABADIE;Cenon;243300316;Bordeaux Métropole
0005200367;TESTOUTIL S.A.;ZI de Bazas;10 cours Guillaume Arnaud de Tontoulon;;33430;33036;Bazas;;30773744500014;442600;6376455;2154;-0.235078;44.439681;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200367;TESTOUTIL S.A.;;TESTOUTIL S.A.;Bazas;200043982;CC du Bazadais
0005207673;GLP CESTAS SCI (ex BERMIE NAUTIC);Zone industrielle Auguste II;;;33610;33122;Cestas;68;91113090400012;405772;6414258;2154;-0.719671;44.76508;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207673;GLP CESTAS SCI (ex BERMIE NAUTIC);;GLP CESTAS SCI (ex BERMIE NAUTIC);Cestas;243301165;CC Jalle-Eau-Bourde
0005213863;Société Brédoise de Service;Lieu-dit Argilas le long de la D111 parcelle D33;;;33650;33501;Saucats;01;32145865500032;413316;6401544;2154;-0.617076;44.653894;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213863;Société Brédoise de Service;;Société Brédoise de Service;Saucats;243301264;CC de Montesquieu
0005206651;AUBERTIE Bernard;51 Boulevard Feydeau;;;33370;33013;Artigues-près-Bordeaux;45;35368970600011;424905;6423088;2154;-0.483033;44.852349;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206651;AUBERTIE Bernard;;AUBERTIE Bernard;Artigues-près-Bordeaux;243300316;Bordeaux Métropole
0005205109;KURITA;Zone Industrielle du Bec d'Ambès;AMBES;;33810;33035;Ambès;20;80883153100062;416529;6444131;2154;-0.601082;45.03824;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205109;KURITA;;KURITA;Bayon-sur-Gironde;200023794;CC de Blaye
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Boulevard de l'Industrie;Z.I.;;33530;33032;Bassens;38;34354136300010;421513;6429168;2154;-0.529362;44.90568;false;false;false;false;false;true;true;Non Seveso;true;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Bassens;243300316;Bordeaux Métropole
0005211411;COREP;rue Radio Londres;;;33130;33039;Bègles;46;47120040200041;419830;6416913;2154;-0.543697;44.794777;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211411;COREP;;COREP;Bègles;243300316;Bordeaux Métropole
0100051087;PROD COMPOSITES PISCINE;52, rue Alphonse Daudet;;Seine-et-Marne;33660;33478;Saint-Seurin-sur-l'Isle;22;51509229400039;462034;6439821;2154;-0.021532;45.016644;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100051087;PROD COMPOSITES PISCINE;;PROD COMPOSITES PISCINE;Saint-Seurin-sur-l'Isle;200070092;CA du Libournais
0005212287;JEANNEAU SAS;Lieu dit La Dauphine;BP 6;;33620;33233;Laruscade;68;80046790400010;437402;6452618;2154;-0.340808;45.122841;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212287;JEANNEAU SAS;;JEANNEAU SAS;Laruscade;243301181;CC Latitude Nord Gironde
0005206331;RIVOT Jean-Michel;Lieu-dit Les Deux Poteaux Sud;20 rue de l'Argonne;;33689;33281;Mérignac;56;30069489000041;405885;6419406;2154;-0.721309;44.811424;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206331;RIVOT Jean-Michel;;RIVOT Jean-Michel;Mérignac;243300316;Bordeaux Métropole
0005211820;SIGNOLLE PIERRE;42 RTE DE LANDAT;CHATEAU VIEUX LANDAT;;33250;33125;Cissac-Médoc;01;39189865700021;397994;6464831;2154;-0.848989;45.216546;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211820;SIGNOLLE PIERRE;;SIGNOLLE PIERRE;Cissac-Médoc;200069995;CC Médoc Coeur de Presqu'île
